Customer ID,Customer Name,Age,Gender,City,Order Date,Order Time,Food Name,Food Type,Category,Quantity,Unit Price, Total Price ,Payment Method,Order Status,Delivery Status,Delivery Agent
58074,Ngozi Ade,19,Female,Kano,2024-01-03,12:17,Ofada Rice,Snack,Continental,4,3059," 12,236 ",Card,Cancelled,Delivered,Agent D
79000,Aisha Bello,31,Female,Kaduna,2024-02-04,09:51,Akara,Dessert,Protein-rich,2,2474," 4,948 ",Transfer,Completed,Failed,Agent B
35737,Chinedu Okafor,54,Female,Calabar,2024-07-15,18:46,Jollof Rice,Main Dish,Vegetarian,4,829," 3,316 ",Card,Cancelled,Failed,Agent B
65326,John Doe,33,Female,Owerri,2024-01-04,21:50,Pounded Yam & Egusi,Snack,Protein-rich,5,3571," 17,855 ",Cash,Cancelled,Cancelled,Agent B
89680,Jane Smith,46,Female,Benin,2024-04-27,03:00,Ofada Rice,Beverage,Protein-rich,5,4932," 24,660 ",Transfer,Completed,In Progress,Agent B
60590,Fatima Danjuma,43,Female,Enugu,2024-04-06,06:20,Pepper Soup,Dessert,Protein-rich,3,4736," 14,208 ",Card,Completed,Failed,Agent E
54510,Michael Johnson,51,Female,Enugu,2024-02-12,06:41,Efo Riro,Snack,Fast Food,5,2207," 11,035 ",Card,Cancelled,In Progress,Agent D
67113,Chris Obi,55,Female,Calabar,2024-04-12,08:33,Pepper Soup,Snack,Continental,5,1093," 5,465 ",Mobile Payment,Pending,Cancelled,Agent C
20659,Olivia Martins,33,Male,Enugu,2024-08-03,11:26,Efo Riro,Dessert,Continental,1,684, 684 ,Cash,Completed,In Progress,Agent B
74670,Aisha Bello,25,Female,Kaduna,2024-12-11,08:57,Akara,Main Dish,Continental,1,945, 945 ,Card,Pending,Delivered,Agent C
45883,Jane Smith,56,Female,Benin,2024-08-24,17:24,Fried Rice,Side Dish,Continental,3,1378," 4,134 ",Cash,Pending,Cancelled,Agent A
76386,Chinedu Okafor,29,Male,Owerri,2024-10-09,22:50,Moi Moi,Beverage,Fast Food,1,2571," 2,571 ",Card,Pending,Delivered,Agent B
63334,David Ekene,28,Female,Kano,2024-10-12,22:18,Pepper Soup,Main Dish,Vegetarian,4,4622," 18,488 ",Transfer,Cancelled,Delivered,Agent A
25766,John Doe,50,Male,Kano,2024-10-13,21:58,Pounded Yam & Egusi,Side Dish,Vegetarian,1,3205," 3,205 ",Cash,Pending,Delivered,Agent E
61676,John Doe,60,Female,Benin,2024-04-17,21:43,Efo Riro,Main Dish,Fast Food,2,759," 1,518 ",Card,Completed,Failed,Agent E
28714,Jane Smith,46,Female,Kaduna,2024-11-17,16:53,Suya,Side Dish,Continental,3,3166," 9,498 ",Card,Pending,In Progress,Agent D
73454,Chris Obi,23,Female,Calabar,2024-03-24,06:44,Abacha,Side Dish,Local,2,2565," 5,130 ",Cash,Cancelled,Cancelled,Agent D
93452,Chris Obi,49,Female,Enugu,2024-05-25,12:34,Suya,Dessert,Fast Food,4,775," 3,100 ",Transfer,Completed,Delivered,Agent B
94756,Chinedu Okafor,54,Female,Ibadan,2024-11-19,20:01,Amala & Ewedu,Beverage,Vegetarian,1,2080," 2,080 ",Cash,Completed,Cancelled,Agent A
12867,Chinedu Okafor,37,Male,Port Harcourt,2024-10-06,10:13,Pounded Yam & Egusi,Side Dish,Local,4,1487," 5,948 ",Card,Completed,Failed,Agent D
83261,Fatima Danjuma,30,Female,Owerri,2024-10-06,05:16,Ofada Rice,Dessert,Local,1,2781," 2,781 ",Card,Completed,Cancelled,Agent D
42807,David Ekene,32,Female,Port Harcourt,2024-09-08,03:50,Fried Rice,Dessert,Vegetarian,5,925," 4,625 ",Card,Completed,Delivered,Agent B
84494,Ngozi Ade,49,Female,Ibadan,2024-01-15,12:59,Fried Rice,Beverage,Vegetarian,1,2736," 2,736 ",Transfer,Cancelled,In Progress,Agent B
45216,Aisha Bello,50,Male,Kano,2024-09-10,04:28,Efo Riro,Main Dish,Local,1,4770," 4,770 ",Transfer,Completed,In Progress,Agent B
52697,Chris Obi,35,Male,Owerri,2024-08-12,06:10,Pepper Soup,Beverage,Fast Food,3,2187," 6,561 ",Cash,Completed,Cancelled,Agent D
64524,Jane Smith,54,Female,Lagos,2024-09-01,18:40,Pounded Yam & Egusi,Main Dish,Fast Food,2,3852," 7,704 ",Transfer,Completed,Delivered,Agent C
41419,Michael Johnson,38,Female,Calabar,2024-09-21,09:45,Akara,Beverage,Continental,1,4984," 4,984 ",Cash,Cancelled,Delivered,Agent B
34511,David Ekene,22,Male,Lagos,2024-05-09,16:24,Akara,Beverage,Protein-rich,2,1833," 3,666 ",Cash,Cancelled,Delivered,Agent C
45286,Aisha Bello,30,Male,Benin,2024-06-21,05:53,Suya,Snack,Vegetarian,2,3138," 6,276 ",Cash,Cancelled,Delivered,Agent A
67357,David Ekene,46,Female,Abuja,2024-05-14,10:47,Amala & Ewedu,Beverage,Continental,1,4614," 4,614 ",Mobile Payment,Cancelled,In Progress,Agent E
84662,David Ekene,46,Female,Port Harcourt,2024-04-16,15:29,Pepper Soup,Snack,Local,2,2768," 5,536 ",Card,Cancelled,Delivered,Agent E
41415,Chris Obi,22,Female,Enugu,2024-11-01,08:26,Abacha,Beverage,Protein-rich,5,683," 3,415 ",Card,Cancelled,Delivered,Agent E
56257,Jane Smith,58,Male,Abuja,2024-07-27,16:52,Abacha,Dessert,Continental,1,1957," 1,957 ",Card,Pending,In Progress,Agent D
27020,Olivia Martins,32,Male,Owerri,2024-10-02,13:58,Pepper Soup,Main Dish,Continental,2,2232," 4,464 ",Mobile Payment,Pending,Failed,Agent A
44325,Fatima Danjuma,40,Female,Ibadan,2024-12-02,22:53,Efo Riro,Beverage,Vegetarian,2,4797," 9,594 ",Transfer,Completed,In Progress,Agent D
38690,Chinedu Okafor,44,Female,Ibadan,2024-04-05,00:44,Jollof Rice,Dessert,Continental,4,742," 2,968 ",Mobile Payment,Pending,Cancelled,Agent C
15416,David Ekene,57,Male,Enugu,2024-06-20,19:08,Ofada Rice,Main Dish,Local,2,4562," 9,124 ",Cash,Completed,Failed,Agent C
48206,Aisha Bello,40,Female,Kaduna,2024-08-03,12:03,Efo Riro,Beverage,Protein-rich,2,529," 1,058 ",Cash,Pending,Failed,Agent E
71969,Michael Johnson,27,Male,Owerri,2024-03-04,15:23,Pounded Yam & Egusi,Dessert,Local,3,2218," 6,654 ",Mobile Payment,Completed,In Progress,Agent C
66252,Fatima Danjuma,19,Female,Owerri,2024-12-23,21:33,Amala & Ewedu,Dessert,Fast Food,3,4941," 14,823 ",Mobile Payment,Completed,Delivered,Agent C
88138,Michael Johnson,31,Male,Abuja,2024-05-12,06:29,Abacha,Dessert,Vegetarian,2,2946," 5,892 ",Cash,Cancelled,Failed,Agent A
44510,David Ekene,52,Female,Kaduna,2024-04-14,14:35,Akara,Dessert,Protein-rich,3,4971," 14,913 ",Mobile Payment,Completed,In Progress,Agent B
45352,Michael Johnson,29,Male,Kano,2024-10-04,21:30,Boli & Groundnut,Main Dish,Vegetarian,3,3701," 11,103 ",Card,Pending,In Progress,Agent D
11996,John Doe,42,Female,Abuja,2024-11-02,15:43,Pepper Soup,Main Dish,Protein-rich,2,4702," 9,404 ",Transfer,Completed,Cancelled,Agent E
42473,Aisha Bello,48,Female,Abuja,2024-01-25,15:11,Amala & Ewedu,Dessert,Protein-rich,3,3336," 10,008 ",Mobile Payment,Cancelled,Failed,Agent B
68293,Ngozi Ade,39,Male,Lagos,2024-03-13,07:29,Moi Moi,Dessert,Local,3,2914," 8,742 ",Cash,Pending,Failed,Agent D
10001,Ngozi Ade,23,Female,Kano,2024-03-23,00:18,Boli & Groundnut,Side Dish,Continental,4,1818," 7,272 ",Card,Pending,In Progress,Agent C
85827,John Doe,38,Female,Lagos,2024-11-05,06:48,Pepper Soup,Main Dish,Continental,3,3535," 10,605 ",Card,Cancelled,In Progress,Agent B
21304,Chris Obi,50,Male,Ibadan,2024-12-17,08:37,Akara,Snack,Continental,5,1081," 5,405 ",Mobile Payment,Completed,Failed,Agent D
84278,John Doe,29,Female,Ibadan,2024-01-10,19:27,Ofada Rice,Side Dish,Fast Food,5,3596," 17,980 ",Cash,Completed,Failed,Agent A
70171,Fatima Danjuma,51,Female,Benin,2024-11-21,02:12,Pepper Soup,Dessert,Protein-rich,5,1270," 6,350 ",Card,Cancelled,In Progress,Agent C
33142,John Doe,45,Female,Abuja,2024-07-18,19:29,Suya,Beverage,Protein-rich,2,636," 1,272 ",Mobile Payment,Cancelled,Failed,Agent A
74503,Ngozi Ade,37,Female,Lagos,2024-08-17,07:28,Pepper Soup,Side Dish,Continental,5,4624," 23,120 ",Cash,Pending,Delivered,Agent A
14604,Olivia Martins,49,Female,Calabar,2024-07-09,11:34,Pepper Soup,Dessert,Protein-rich,5,2119," 10,595 ",Card,Completed,Delivered,Agent E
59837,Jane Smith,33,Female,Lagos,2024-10-14,06:30,Pounded Yam & Egusi,Beverage,Protein-rich,1,743, 743 ,Cash,Pending,Failed,Agent E
80367,Fatima Danjuma,22,Male,Enugu,2024-11-18,16:42,Kilishi,Snack,Local,1,2652," 2,652 ",Card,Completed,Delivered,Agent C
35712,Chinedu Okafor,56,Female,Kaduna,2024-10-02,03:02,Jollof Rice,Main Dish,Protein-rich,3,4340," 13,020 ",Cash,Pending,In Progress,Agent C
64261,David Ekene,36,Female,Benin,2024-03-11,11:36,Suya,Snack,Vegetarian,2,1200," 2,400 ",Mobile Payment,Completed,Delivered,Agent E
74208,Chinedu Okafor,55,Female,Calabar,2024-07-01,03:26,Ofada Rice,Snack,Protein-rich,4,1250," 5,000 ",Cash,Pending,Failed,Agent C
26334,Chris Obi,49,Female,Kaduna,2024-10-26,15:52,Abacha,Side Dish,Fast Food,2,2538," 5,076 ",Mobile Payment,Cancelled,Cancelled,Agent B
95686,Aisha Bello,59,Female,Kaduna,2024-12-04,12:47,Kilishi,Beverage,Protein-rich,2,1592," 3,184 ",Card,Pending,Failed,Agent D
19851,Ngozi Ade,24,Female,Owerri,2024-12-11,15:57,Fried Rice,Side Dish,Continental,2,3090," 6,180 ",Transfer,Completed,Cancelled,Agent D
69713,Olivia Martins,58,Female,Ibadan,2024-03-13,11:30,Fried Rice,Snack,Fast Food,3,1382," 4,146 ",Cash,Completed,Delivered,Agent C
85567,Aisha Bello,28,Female,Abuja,2024-09-04,17:33,Pounded Yam & Egusi,Snack,Vegetarian,5,4447," 22,235 ",Transfer,Pending,Delivered,Agent C
47305,Jane Smith,49,Female,Owerri,2024-06-03,08:29,Pounded Yam & Egusi,Beverage,Fast Food,3,3099," 9,297 ",Mobile Payment,Cancelled,Cancelled,Agent A
46032,Olivia Martins,43,Male,Lagos,2024-02-10,07:24,Pounded Yam & Egusi,Main Dish,Vegetarian,1,3203," 3,203 ",Transfer,Cancelled,Failed,Agent D
15095,Jane Smith,50,Female,Port Harcourt,2024-07-10,20:49,Abacha,Beverage,Vegetarian,5,1835," 9,175 ",Transfer,Cancelled,Delivered,Agent C
54424,Chinedu Okafor,44,Male,Enugu,2024-01-26,02:13,Amala & Ewedu,Side Dish,Fast Food,4,1762," 7,048 ",Card,Cancelled,Cancelled,Agent B
51670,Fatima Danjuma,58,Female,Abuja,2024-08-02,19:04,Pepper Soup,Side Dish,Local,3,4853," 14,559 ",Mobile Payment,Pending,Cancelled,Agent B
63318,Ngozi Ade,39,Female,Benin,2024-03-02,15:49,Efo Riro,Side Dish,Protein-rich,4,1827," 7,308 ",Cash,Completed,In Progress,Agent B
72424,Jane Smith,50,Female,Owerri,2024-05-24,18:39,Jollof Rice,Side Dish,Continental,1,2388," 2,388 ",Transfer,Completed,Cancelled,Agent E
51285,Jane Smith,45,Male,Abuja,2024-07-13,08:17,Jollof Rice,Snack,Local,5,4234," 21,170 ",Card,Completed,In Progress,Agent D
29792,Fatima Danjuma,27,Female,Lagos,2024-06-26,04:37,Efo Riro,Side Dish,Continental,2,3341," 6,682 ",Card,Cancelled,Failed,Agent D
62347,Michael Johnson,60,Female,Kaduna,2024-05-18,14:07,Fried Rice,Beverage,Protein-rich,4,1224," 4,896 ",Mobile Payment,Completed,In Progress,Agent A
88972,Jane Smith,19,Female,Kano,2024-03-20,06:16,Pepper Soup,Main Dish,Continental,2,3928," 7,856 ",Card,Completed,In Progress,Agent B
16473,Michael Johnson,29,Female,Calabar,2024-07-14,20:49,Abacha,Main Dish,Protein-rich,3,2413," 7,239 ",Transfer,Completed,In Progress,Agent A
73171,John Doe,52,Female,Lagos,2024-11-13,03:39,Kilishi,Snack,Vegetarian,5,3883," 19,415 ",Transfer,Completed,In Progress,Agent E
71515,Ngozi Ade,19,Female,Kaduna,2024-09-18,12:04,Amala & Ewedu,Side Dish,Fast Food,3,1665," 4,995 ",Transfer,Completed,Cancelled,Agent C
98855,Michael Johnson,48,Female,Kaduna,2024-01-13,02:01,Pounded Yam & Egusi,Dessert,Fast Food,5,1444," 7,220 ",Cash,Completed,Cancelled,Agent B
15762,Fatima Danjuma,53,Male,Lagos,2024-05-23,11:55,Boli & Groundnut,Main Dish,Fast Food,3,2257," 6,771 ",Mobile Payment,Pending,Cancelled,Agent C
53883,Aisha Bello,49,Male,Benin,2024-04-15,12:16,Abacha,Main Dish,Fast Food,4,3248," 12,992 ",Mobile Payment,Cancelled,Cancelled,Agent B
36558,Ngozi Ade,37,Male,Benin,2024-11-02,12:39,Pounded Yam & Egusi,Dessert,Vegetarian,2,3084," 6,168 ",Mobile Payment,Pending,Delivered,Agent D
60139,Aisha Bello,28,Female,Calabar,2024-06-10,01:07,Kilishi,Dessert,Fast Food,5,2300," 11,500 ",Transfer,Pending,Delivered,Agent A
53022,John Doe,22,Male,Enugu,2024-07-28,00:43,Jollof Rice,Side Dish,Continental,1,3362," 3,362 ",Cash,Pending,In Progress,Agent D
10259,John Doe,44,Female,Port Harcourt,2024-04-25,14:10,Abacha,Dessert,Vegetarian,2,4259," 8,518 ",Cash,Pending,Failed,Agent B
77206,Michael Johnson,48,Female,Enugu,2024-03-23,14:04,Pounded Yam & Egusi,Side Dish,Local,1,727, 727 ,Card,Completed,In Progress,Agent A
84872,Chris Obi,21,Female,Ibadan,2024-04-19,08:26,Pounded Yam & Egusi,Dessert,Continental,3,2859," 8,577 ",Transfer,Cancelled,Failed,Agent E
89607,Aisha Bello,47,Male,Enugu,2024-04-03,18:54,Boli & Groundnut,Side Dish,Vegetarian,5,4786," 23,930 ",Card,Cancelled,In Progress,Agent A
94700,Jane Smith,35,Male,Ibadan,2024-09-23,00:15,Akara,Main Dish,Vegetarian,2,2957," 5,914 ",Mobile Payment,Pending,In Progress,Agent B
66732,Olivia Martins,53,Female,Enugu,2024-11-26,20:36,Ofada Rice,Dessert,Vegetarian,4,2463," 9,852 ",Card,Cancelled,Delivered,Agent D
73569,Michael Johnson,56,Female,Kano,2024-08-01,23:24,Suya,Dessert,Protein-rich,2,2078," 4,156 ",Card,Pending,Delivered,Agent D
72167,Aisha Bello,36,Female,Calabar,2024-08-07,23:09,Efo Riro,Beverage,Local,4,2156," 8,624 ",Cash,Pending,In Progress,Agent A
75401,Chinedu Okafor,38,Male,Port Harcourt,2024-06-14,23:17,Amala & Ewedu,Snack,Local,2,2456," 4,912 ",Transfer,Pending,Delivered,Agent B
76972,John Doe,38,Female,Kaduna,2024-12-14,13:22,Ofada Rice,Main Dish,Fast Food,1,1352," 1,352 ",Card,Completed,Failed,Agent C
84569,Jane Smith,42,Female,Benin,2024-10-15,19:28,Jollof Rice,Beverage,Protein-rich,1,3761," 3,761 ",Card,Completed,Failed,Agent B
10672,Chinedu Okafor,48,Female,Kaduna,2024-12-19,15:45,Suya,Side Dish,Continental,3,4236," 12,708 ",Card,Cancelled,Delivered,Agent C
74382,Jane Smith,40,Female,Lagos,2024-12-08,10:02,Kilishi,Main Dish,Fast Food,5,628," 3,140 ",Cash,Cancelled,In Progress,Agent E
75395,John Doe,49,Female,Enugu,2024-01-18,06:56,Kilishi,Snack,Protein-rich,2,1392," 2,784 ",Cash,Completed,Delivered,Agent A
76012,David Ekene,53,Female,Owerri,2024-10-18,09:55,Efo Riro,Beverage,Local,1,4964," 4,964 ",Mobile Payment,Cancelled,Failed,Agent B
75782,Chinedu Okafor,38,Female,Ibadan,2024-10-21,12:12,Pounded Yam & Egusi,Main Dish,Continental,2,1625," 3,250 ",Mobile Payment,Pending,Failed,Agent B
18428,Chinedu Okafor,44,Female,Kaduna,2024-08-18,20:49,Suya,Dessert,Protein-rich,5,2723," 13,615 ",Cash,Completed,Cancelled,Agent D
57438,David Ekene,46,Female,Owerri,2024-09-04,15:56,Jollof Rice,Main Dish,Fast Food,2,3369," 6,738 ",Card,Pending,Delivered,Agent B
55499,Aisha Bello,29,Male,Calabar,2024-06-22,02:32,Moi Moi,Side Dish,Protein-rich,4,2345," 9,380 ",Mobile Payment,Pending,Cancelled,Agent C
78366,Aisha Bello,39,Female,Port Harcourt,2024-08-12,20:22,Pounded Yam & Egusi,Beverage,Vegetarian,5,3922," 19,610 ",Transfer,Cancelled,Delivered,Agent A
44338,Michael Johnson,60,Male,Ibadan,2024-09-07,05:01,Abacha,Snack,Protein-rich,4,708," 2,832 ",Cash,Cancelled,Delivered,Agent B
86067,John Doe,58,Male,Calabar,2024-07-26,21:16,Moi Moi,Snack,Local,2,721," 1,442 ",Mobile Payment,Completed,Cancelled,Agent E
54818,Chris Obi,52,Female,Kaduna,2024-06-04,05:01,Jollof Rice,Dessert,Vegetarian,1,3505," 3,505 ",Transfer,Completed,In Progress,Agent E
55738,Chris Obi,21,Female,Calabar,2024-12-18,09:45,Akara,Beverage,Fast Food,5,1964," 9,820 ",Card,Pending,Failed,Agent D
55822,Jane Smith,59,Male,Enugu,2024-04-19,22:56,Fried Rice,Dessert,Protein-rich,5,2888," 14,440 ",Card,Completed,In Progress,Agent E
57104,Ngozi Ade,32,Male,Abuja,2024-05-16,18:25,Kilishi,Dessert,Continental,5,4221," 21,105 ",Mobile Payment,Completed,In Progress,Agent A
73942,Olivia Martins,48,Female,Owerri,2024-10-16,15:46,Abacha,Main Dish,Local,3,4207," 12,621 ",Mobile Payment,Completed,Failed,Agent E
50690,Chris Obi,59,Female,Kaduna,2024-11-25,10:05,Ofada Rice,Side Dish,Continental,3,2222," 6,666 ",Card,Pending,In Progress,Agent E
52723,Aisha Bello,53,Female,Port Harcourt,2024-09-24,02:40,Ofada Rice,Beverage,Protein-rich,1,2086," 2,086 ",Card,Pending,Delivered,Agent D
62261,Michael Johnson,59,Female,Port Harcourt,2024-01-14,20:49,Abacha,Main Dish,Fast Food,2,3941," 7,882 ",Mobile Payment,Pending,Delivered,Agent D
90430,Chris Obi,46,Female,Kano,2024-03-05,05:57,Fried Rice,Beverage,Vegetarian,2,2177," 4,354 ",Card,Cancelled,Delivered,Agent E
10533,Aisha Bello,45,Male,Benin,2024-09-25,07:56,Akara,Side Dish,Local,1,2111," 2,111 ",Mobile Payment,Pending,In Progress,Agent A
82712,Aisha Bello,59,Female,Lagos,2024-01-03,06:54,Abacha,Side Dish,Local,4,3556," 14,224 ",Mobile Payment,Pending,Failed,Agent C
89529,Aisha Bello,55,Female,Calabar,2024-02-10,17:53,Boli & Groundnut,Main Dish,Local,2,1775," 3,550 ",Card,Pending,Failed,Agent A
19222,Fatima Danjuma,48,Male,Kaduna,2024-11-15,08:54,Efo Riro,Side Dish,Protein-rich,2,528," 1,056 ",Card,Pending,In Progress,Agent C
62535,Ngozi Ade,27,Male,Enugu,2024-09-07,20:46,Efo Riro,Main Dish,Protein-rich,5,3707," 18,535 ",Transfer,Completed,Failed,Agent E
17824,Chris Obi,60,Female,Benin,2024-06-26,12:08,Efo Riro,Snack,Vegetarian,4,2507," 10,028 ",Card,Cancelled,Delivered,Agent E
52807,Chinedu Okafor,39,Female,Owerri,2024-04-18,18:10,Pepper Soup,Beverage,Vegetarian,2,1518," 3,036 ",Transfer,Cancelled,In Progress,Agent D
76991,David Ekene,33,Male,Abuja,2024-07-13,22:04,Fried Rice,Dessert,Local,2,1620," 3,240 ",Card,Pending,Cancelled,Agent E
67476,Michael Johnson,30,Female,Abuja,2024-01-24,10:17,Ofada Rice,Side Dish,Vegetarian,5,1562," 7,810 ",Card,Completed,Delivered,Agent C
68525,Chris Obi,55,Female,Ibadan,2024-12-08,04:55,Akara,Snack,Continental,5,2134," 10,670 ",Card,Pending,In Progress,Agent E
21636,Olivia Martins,18,Female,Lagos,2024-03-18,04:05,Suya,Beverage,Fast Food,1,2050," 2,050 ",Transfer,Pending,Delivered,Agent B
39115,Chinedu Okafor,32,Male,Lagos,2024-03-16,15:21,Pounded Yam & Egusi,Dessert,Vegetarian,1,3580," 3,580 ",Transfer,Cancelled,Cancelled,Agent D
95583,Michael Johnson,21,Female,Kano,2024-10-07,05:30,Kilishi,Beverage,Fast Food,3,4652," 13,956 ",Card,Pending,Delivered,Agent E
28277,Ngozi Ade,57,Male,Ibadan,2024-07-16,09:09,Pounded Yam & Egusi,Side Dish,Fast Food,4,2575," 10,300 ",Transfer,Completed,In Progress,Agent E
77372,Michael Johnson,35,Female,Calabar,2024-04-18,18:46,Jollof Rice,Dessert,Fast Food,1,2958," 2,958 ",Cash,Completed,Failed,Agent E
27336,Olivia Martins,50,Female,Kano,2024-09-10,22:44,Suya,Dessert,Vegetarian,1,3161," 3,161 ",Transfer,Pending,In Progress,Agent E
58266,John Doe,42,Female,Benin,2024-05-01,12:51,Jollof Rice,Beverage,Fast Food,5,2081," 10,405 ",Cash,Pending,Failed,Agent A
95762,Fatima Danjuma,22,Female,Port Harcourt,2024-05-20,15:33,Jollof Rice,Dessert,Continental,5,2116," 10,580 ",Cash,Cancelled,Delivered,Agent C
10790,Chris Obi,54,Female,Kaduna,2024-11-24,10:08,Moi Moi,Side Dish,Vegetarian,2,1579," 3,158 ",Transfer,Completed,Delivered,Agent A
83408,Ngozi Ade,35,Male,Kano,2024-02-22,03:26,Abacha,Beverage,Protein-rich,2,2422," 4,844 ",Card,Completed,In Progress,Agent B
10133,Olivia Martins,42,Female,Calabar,2024-01-14,16:12,Jollof Rice,Dessert,Continental,3,1775," 5,325 ",Transfer,Pending,In Progress,Agent E
28471,Chris Obi,24,Male,Kaduna,2024-12-02,11:37,Suya,Main Dish,Protein-rich,2,4005," 8,010 ",Cash,Completed,Delivered,Agent B
93945,Aisha Bello,37,Male,Kaduna,2024-04-08,04:38,Efo Riro,Snack,Fast Food,1,4827," 4,827 ",Card,Cancelled,In Progress,Agent C
78868,Chinedu Okafor,46,Male,Kano,2024-01-06,09:12,Suya,Snack,Protein-rich,1,1346," 1,346 ",Card,Completed,Cancelled,Agent B
14362,John Doe,57,Male,Kano,2024-01-09,23:49,Amala & Ewedu,Dessert,Protein-rich,3,3757," 11,271 ",Mobile Payment,Pending,Cancelled,Agent A
46398,Fatima Danjuma,47,Female,Owerri,2024-07-06,05:14,Kilishi,Dessert,Continental,5,4332," 21,660 ",Cash,Completed,Failed,Agent C
13931,Olivia Martins,42,Male,Ibadan,2024-03-22,16:01,Boli & Groundnut,Dessert,Local,4,3322," 13,288 ",Transfer,Cancelled,In Progress,Agent C
89976,Ngozi Ade,57,Male,Abuja,2024-11-23,13:16,Kilishi,Side Dish,Fast Food,5,1485," 7,425 ",Card,Completed,Cancelled,Agent A
23213,Chris Obi,44,Female,Port Harcourt,2024-12-16,03:38,Pepper Soup,Side Dish,Continental,3,4547," 13,641 ",Card,Pending,Failed,Agent B
94563,Jane Smith,36,Female,Calabar,2024-04-11,17:15,Ofada Rice,Dessert,Local,4,1064," 4,256 ",Cash,Cancelled,In Progress,Agent E
99744,Aisha Bello,59,Female,Lagos,2024-01-19,21:10,Jollof Rice,Main Dish,Local,2,3921," 7,842 ",Transfer,Completed,Cancelled,Agent D
59664,Aisha Bello,28,Male,Ibadan,2024-08-28,22:38,Boli & Groundnut,Side Dish,Vegetarian,3,2154," 6,462 ",Mobile Payment,Pending,In Progress,Agent E
66950,David Ekene,25,Female,Benin,2024-06-05,02:30,Pepper Soup,Snack,Local,4,1049," 4,196 ",Cash,Cancelled,Delivered,Agent C
89681,Jane Smith,49,Male,Lagos,2024-03-13,08:05,Akara,Beverage,Local,4,859," 3,436 ",Mobile Payment,Completed,Cancelled,Agent B
63401,John Doe,38,Female,Kaduna,2024-08-11,06:56,Jollof Rice,Snack,Fast Food,5,1418," 7,090 ",Transfer,Cancelled,Failed,Agent E
43963,Fatima Danjuma,40,Female,Ibadan,2024-02-22,16:24,Boli & Groundnut,Beverage,Continental,1,4076," 4,076 ",Card,Cancelled,Cancelled,Agent A
23441,Chinedu Okafor,59,Female,Ibadan,2024-12-19,16:40,Akara,Snack,Fast Food,3,1697," 5,091 ",Cash,Completed,Cancelled,Agent E
18266,Aisha Bello,19,Male,Ibadan,2024-09-19,23:44,Pounded Yam & Egusi,Side Dish,Protein-rich,4,1403," 5,612 ",Cash,Completed,In Progress,Agent C
17162,John Doe,36,Female,Owerri,2024-08-12,21:44,Amala & Ewedu,Snack,Vegetarian,2,3992," 7,984 ",Mobile Payment,Pending,Failed,Agent E
94736,Chris Obi,38,Female,Kano,2024-03-21,21:40,Moi Moi,Side Dish,Local,5,2875," 14,375 ",Mobile Payment,Completed,In Progress,Agent D
69894,Michael Johnson,28,Male,Calabar,2024-10-03,16:56,Pounded Yam & Egusi,Beverage,Vegetarian,5,569," 2,845 ",Mobile Payment,Pending,In Progress,Agent D
91863,David Ekene,35,Female,Calabar,2024-05-14,05:35,Suya,Beverage,Continental,3,1472," 4,416 ",Card,Pending,In Progress,Agent A
13438,Chinedu Okafor,45,Female,Enugu,2024-11-27,02:50,Akara,Beverage,Vegetarian,4,4665," 18,660 ",Transfer,Pending,Cancelled,Agent C
53255,Fatima Danjuma,59,Female,Calabar,2024-05-09,19:42,Abacha,Dessert,Vegetarian,1,1474," 1,474 ",Card,Cancelled,Cancelled,Agent A
24293,Chinedu Okafor,44,Male,Port Harcourt,2024-11-17,08:42,Kilishi,Beverage,Continental,2,3036," 6,072 ",Mobile Payment,Cancelled,Delivered,Agent A
48890,Chinedu Okafor,20,Male,Ibadan,2024-01-12,07:45,Jollof Rice,Beverage,Vegetarian,5,1300," 6,500 ",Cash,Cancelled,Delivered,Agent C
87236,Fatima Danjuma,33,Female,Abuja,2024-02-25,06:59,Pepper Soup,Side Dish,Local,4,2575," 10,300 ",Mobile Payment,Cancelled,Cancelled,Agent A
98675,Michael Johnson,27,Male,Enugu,2024-04-19,06:15,Pepper Soup,Snack,Protein-rich,1,748, 748 ,Transfer,Completed,Cancelled,Agent C
47592,John Doe,25,Female,Kaduna,2024-01-14,08:21,Jollof Rice,Snack,Protein-rich,2,2948," 5,896 ",Transfer,Pending,Failed,Agent B
77640,Jane Smith,47,Male,Benin,2024-11-05,01:34,Pepper Soup,Dessert,Protein-rich,5,4370," 21,850 ",Card,Cancelled,Delivered,Agent D
12414,Michael Johnson,39,Female,Abuja,2024-06-01,15:30,Amala & Ewedu,Snack,Vegetarian,4,4897," 19,588 ",Transfer,Pending,In Progress,Agent E
62138,Michael Johnson,53,Male,Ibadan,2024-05-09,20:38,Moi Moi,Beverage,Protein-rich,5,3847," 19,235 ",Mobile Payment,Pending,Cancelled,Agent A
81570,Michael Johnson,25,Female,Enugu,2024-01-08,19:01,Moi Moi,Side Dish,Local,3,4215," 12,645 ",Transfer,Completed,Delivered,Agent C
13072,Michael Johnson,37,Female,Port Harcourt,2024-01-08,11:18,Fried Rice,Beverage,Continental,4,1990," 7,960 ",Card,Cancelled,Failed,Agent C
24210,Ngozi Ade,21,Female,Abuja,2024-05-02,02:40,Fried Rice,Side Dish,Vegetarian,1,2097," 2,097 ",Mobile Payment,Pending,In Progress,Agent B
